relics_tier,relics_relicName,relics_state,relics_rewards_0_id,relics_rewards_0_itemName,relics_rewards_0_rarity,relics_rewards_0_chance,relics_rewards_1_id,relics_rewards_1_itemName,relics_rewards_1_rarity,relics_rewards_1_chance,relics_rewards_2_id,relics_rewards_2_itemName,relics_rewards_2_rarity,relics_rewards_2_chance,relics_rewards_3_id,relics_rewards_3_itemName,relics_rewards_3_rarity,relics_rewards_3_chance,relics_rewards_4_id,relics_rewards_4_itemName,relics_rewards_4_rarity,relics_rewards_4_chance,relics_rewards_5_id,relics_rewards_5_itemName,relics_rewards_5_rarity,relics_rewards_5_chance,relics_id
Axi,A18,Radiant,68fdb6c5354b49b94cd4a21ba9abcc99,Acceltra Prime Stock,Uncommon,10,6df04cc456c68941793d2c817987114c,Akbronco Prime Link,Uncommon,20,404002009e8d05c541ee2329ec7e3138,Hildryn Prime Chassis Blueprint,Uncommon,20,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,16.67,9d8e76b94105f92d4bfedb4bc15e14fc,Paris Prime Lower Limb,Uncommon,16.67,41f2a728d69bfd5e53878b4faf76808c,Cobra & Crane Prime Hilt,Uncommon,16.67,c71adf9fbafc635e794f1a678df9f9a4
Axi,A2,Intact,f87631387e7c0c9ac1491e6f240193a7,Aklex Prime Link,Rare,2,0200be7f861a3190270cc2f07026190d,Aklex Prime Blueprint,Uncommon,11,2b7cff1b49e8ae5d7fb5fd77e602ad0f,Lex Prime Blueprint,Uncommon,11,bd96716dfe22b562f893d0a5446d4512,Lex Prime Receiver,Uncommon,25.33,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,25.33,86ed1787bf3fd50bf9e2b62df683a12c,Lex Prime Barrel,Uncommon,25.33,5c8cc5b2fa41bf955181fb830ff8945a
Axi,A2,Exceptional,f87631387e7c0c9ac1491e6f240193a7,Aklex Prime Link,Rare,4,0200be7f861a3190270cc2f07026190d,Aklex Prime Blueprint,Uncommon,13,2b7cff1b49e8ae5d7fb5fd77e602ad0f,Lex Prime Blueprint,Uncommon,13,bd96716dfe22b562f893d0a5446d4512,Lex Prime Receiver,Uncommon,23.33,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,23.33,86ed1787bf3fd50bf9e2b62df683a12c,Lex Prime Barrel,Uncommon,23.33,7746e8eef2648115158c133941a486ee
Axi,A2,Flawless,f87631387e7c0c9ac1491e6f240193a7,Aklex Prime Link,Rare,6,0200be7f861a3190270cc2f07026190d,Aklex Prime Blueprint,Uncommon,17,2b7cff1b49e8ae5d7fb5fd77e602ad0f,Lex Prime Blueprint,Uncommon,17,bd96716dfe22b562f893d0a5446d4512,Lex Prime Receiver,Uncommon,20,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,20,86ed1787bf3fd50bf9e2b62df683a12c,Lex Prime Barrel,Uncommon,20,35a21bc672f34d9c174df6f599a9fdeb
Axi,A2,Radiant,f87631387e7c0c9ac1491e6f240193a7,Aklex Prime Link,Uncommon,10,0200be7f861a3190270cc2f07026190d,Aklex Prime Blueprint,Uncommon,20,2b7cff1b49e8ae5d7fb5fd77e602ad0f,Lex Prime Blueprint,Uncommon,20,bd96716dfe22b562f893d0a5446d4512,Lex Prime Receiver,Uncommon,16.67,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,16.67,86ed1787bf3fd50bf9e2b62df683a12c,Lex Prime Barrel,Uncommon,16.67,4b16ff352489805066c343c696fc0bc9
Axi,A3,Intact,95d1c84ac9dadf1ecdbfdba6338ee271,Akbolto Prime Receiver,Rare,2,dc99d42f71072b73f8cc5fb6969480bf,Hydroid Prime Neuroptics Blueprint,Uncommon,11,d0f268e93caacec53888dce1577c82df,Cernos Prime String,Uncommon,11,27b3d3259c2f10457bd73f830ea67069,Braton Prime Barrel,Uncommon,25.33,4dbce8059562ea8d9435c7f68e9dc2e7,Helios Prime Carapace,Uncommon,25.33,17cd91823cbd56d98a99f7fe5ced5a64,Kogake Prime Boot,Uncommon,25.33,e97c6bba088ecaba18c58cfa2a864928
Axi,A3,Exceptional,95d1c84ac9dadf1ecdbfdba6338ee271,Akbolto Prime Receiver,Rare,4,dc99d42f71072b73f8cc5fb6969480bf,Hydroid Prime Neuroptics Blueprint,Uncommon,13,d0f268e93caacec53888dce1577c82df,Cernos Prime String,Uncommon,13,27b3d3259c2f10457bd73f830ea67069,Braton Prime Barrel,Uncommon,23.33,4dbce8059562ea8d9435c7f68e9dc2e7,Helios Prime Carapace,Uncommon,23.33,17cd91823cbd56d98a99f7fe5ced5a64,Kogake Prime Boot,Uncommon,23.33,570a46b8d8fc021e368ff56cb6c66a70
Axi,A3,Flawless,95d1c84ac9dadf1ecdbfdba6338ee271,Akbolto Prime Receiver,Rare,6,dc99d42f71072b73f8cc5fb6969480bf,Hydroid Prime Neuroptics Blueprint,Uncommon,17,d0f268e93caacec53888dce1577c82df,Cernos Prime String,Uncommon,17,27b3d3259c2f10457bd73f830ea67069,Braton Prime Barrel,Uncommon,20,4dbce8059562ea8d9435c7f68e9dc2e7,Helios Prime Carapace,Uncommon,20,17cd91823cbd56d98a99f7fe5ced5a64,Kogake Prime Boot,Uncommon,20,1ba750557a0ebf2f00b7d7f1ffc25946
Axi,A3,Radiant,95d1c84ac9dadf1ecdbfdba6338ee271,Akbolto Prime Receiver,Uncommon,10,dc99d42f71072b73f8cc5fb6969480bf,Hydroid Prime Neuroptics Blueprint,Uncommon,20,d0f268e93caacec53888dce1577c82df,Cernos Prime String,Uncommon,20,27b3d3259c2f10457bd73f830ea67069,Braton Prime Barrel,Uncommon,16.67,4dbce8059562ea8d9435c7f68e9dc2e7,Helios Prime Carapace,Uncommon,16.67,17cd91823cbd56d98a99f7fe5ced5a64,Kogake Prime Boot,Uncommon,16.67,3bb2e608703cc4686ecdff24c22cbb8f
Axi,A4,Intact,95d1c84ac9dadf1ecdbfdba6338ee271,Akbolto Prime Receiver,Rare,2,2aeb605b226d5a8caaf58ef1d3d9e537,Fang Prime Handle,Uncommon,11,9a3fc054aaa3d6af0a3bedd7bfa2fca8,Ballistica Prime String,Uncommon,11,c534d3c6c7c29b9891620a6411234912,Braton Prime Stock,Uncommon,25.33,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,25.33,730375b58c7d8b80e6e0df774329723b,Zephyr Prime Neuroptics Blueprint,Uncommon,25.33,dd23684592d65f1ed39e7c852bb88642
Axi,A4,Exceptional,95d1c84ac9dadf1ecdbfdba6338ee271,Akbolto Prime Receiver,Rare,4,2aeb605b226d5a8caaf58ef1d3d9e537,Fang Prime Handle,Uncommon,13,9a3fc054aaa3d6af0a3bedd7bfa2fca8,Ballistica Prime String,Uncommon,13,c534d3c6c7c29b9891620a6411234912,Braton Prime Stock,Uncommon,23.33,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,23.33,730375b58c7d8b80e6e0df774329723b,Zephyr Prime Neuroptics Blueprint,Uncommon,23.33,71f757dfdb0dde0b197e9aaae22526aa
Axi,A4,Flawless,95d1c84ac9dadf1ecdbfdba6338ee271,Akbolto Prime Receiver,Rare,6,2aeb605b226d5a8caaf58ef1d3d9e537,Fang Prime Handle,Uncommon,17,9a3fc054aaa3d6af0a3bedd7bfa2fca8,Ballistica Prime String,Uncommon,17,c534d3c6c7c29b9891620a6411234912,Braton Prime Stock,Uncommon,20,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,20,730375b58c7d8b80e6e0df774329723b,Zephyr Prime Neuroptics Blueprint,Uncommon,20,c8458c196222c4a1d7fa83e727f39ba1
Axi,A4,Radiant,95d1c84ac9dadf1ecdbfdba6338ee271,Akbolto Prime Receiver,Uncommon,10,2aeb605b226d5a8caaf58ef1d3d9e537,Fang Prime Handle,Uncommon,20,9a3fc054aaa3d6af0a3bedd7bfa2fca8,Ballistica Prime String,Uncommon,20,c534d3c6c7c29b9891620a6411234912,Braton Prime Stock,Uncommon,16.67,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,16.67,730375b58c7d8b80e6e0df774329723b,Zephyr Prime Neuroptics Blueprint,Uncommon,16.67,d584e699c8d4d53a4dacb077c6427ed3
Axi,A5,Intact,bb83e9ba7e88b4d8fcd1070baa9a058c,Akvasto Prime Blueprint,Rare,2,225aa25d0a8da542b90cdf9d3c41aca8,Vasto Prime Blueprint,Uncommon,11,3f876b39b2c8cce50b3e4616f0330989,Akvasto Prime Link,Uncommon,11,db577ce8530d9fb351efcd2bf01be022,Vasto Prime Barrel,Uncommon,25.33,25125f9213e987a0fe64cffeed88e108,Vasto Prime Receiver,Uncommon,25.33,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,25.33,2c1875e47560d6259bf1f55933d83b0b
Axi,A5,Exceptional,bb83e9ba7e88b4d8fcd1070baa9a058c,Akvasto Prime Blueprint,Rare,4,225aa25d0a8da542b90cdf9d3c41aca8,Vasto Prime Blueprint,Uncommon,13,3f876b39b2c8cce50b3e4616f0330989,Akvasto Prime Link,Uncommon,13,db577ce8530d9fb351efcd2bf01be022,Vasto Prime Barrel,Uncommon,23.33,25125f9213e987a0fe64cffeed88e108,Vasto Prime Receiver,Uncommon,23.33,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,23.33,1b00e1db592280aa30942966d92dcd5c
Axi,A5,Flawless,bb83e9ba7e88b4d8fcd1070baa9a058c,Akvasto Prime Blueprint,Rare,6,225aa25d0a8da542b90cdf9d3c41aca8,Vasto Prime Blueprint,Uncommon,17,3f876b39b2c8cce50b3e4616f0330989,Akvasto Prime Link,Uncommon,17,db577ce8530d9fb351efcd2bf01be022,Vasto Prime Barrel,Uncommon,20,25125f9213e987a0fe64cffeed88e108,Vasto Prime Receiver,Uncommon,20,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,20,cf8c6fb8eba1ac22b9ff6f7e57f1d3c2
Axi,A5,Radiant,bb83e9ba7e88b4d8fcd1070baa9a058c,Akvasto Prime Blueprint,Uncommon,10,225aa25d0a8da542b90cdf9d3c41aca8,Vasto Prime Blueprint,Uncommon,20,3f876b39b2c8cce50b3e4616f0330989,Akvasto Prime Link,Uncommon,20,db577ce8530d9fb351efcd2bf01be022,Vasto Prime Barrel,Uncommon,16.67,25125f9213e987a0fe64cffeed88e108,Vasto Prime Receiver,Uncommon,16.67,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,16.67,15964e02506de2224f05cb36df597c98
Axi,A6,Intact,21a4957d453af8523a0a26e84872b4dc,Atlas Prime Neuroptics Blueprint,Rare,2,3d2febb9170252ebf8b12f95eea6090e,Zhuge Prime Blueprint,Uncommon,11,4339394be26c2da4fe9c49e10ac3b067,Tipedo Prime Ornament,Uncommon,11,c16dafff7a71a6898079dc3d54921068,Orthos Prime Handle,Uncommon,25.33,c534d3c6c7c29b9891620a6411234912,Braton Prime Stock,Uncommon,25.33,671d0eb2acbaf200ca929e62f4646465,Chroma Prime Blueprint,Uncommon,25.33,40a54f9011443a72c956d307845dfdc7
Axi,A6,Exceptional,21a4957d453af8523a0a26e84872b4dc,Atlas Prime Neuroptics Blueprint,Rare,4,3d2febb9170252ebf8b12f95eea6090e,Zhuge Prime Blueprint,Uncommon,13,4339394be26c2da4fe9c49e10ac3b067,Tipedo Prime Ornament,Uncommon,13,c16dafff7a71a6898079dc3d54921068,Orthos Prime Handle,Uncommon,23.33,c534d3c6c7c29b9891620a6411234912,Braton Prime Stock,Uncommon,23.33,671d0eb2acbaf200ca929e62f4646465,Chroma Prime Blueprint,Uncommon,23.33,96179bc2c3aaa511803f864abb13656e
Axi,A6,Flawless,21a4957d453af8523a0a26e84872b4dc,Atlas Prime Neuroptics Blueprint,Rare,6,3d2febb9170252ebf8b12f95eea6090e,Zhuge Prime Blueprint,Uncommon,17,4339394be26c2da4fe9c49e10ac3b067,Tipedo Prime Ornament,Uncommon,17,c16dafff7a71a6898079dc3d54921068,Orthos Prime Handle,Uncommon,20,c534d3c6c7c29b9891620a6411234912,Braton Prime Stock,Uncommon,20,671d0eb2acbaf200ca929e62f4646465,Chroma Prime Blueprint,Uncommon,20,075c10f2558c937e95539c16d4629467
Axi,A6,Radiant,21a4957d453af8523a0a26e84872b4dc,Atlas Prime Neuroptics Blueprint,Uncommon,10,3d2febb9170252ebf8b12f95eea6090e,Zhuge Prime Blueprint,Uncommon,20,4339394be26c2da4fe9c49e10ac3b067,Tipedo Prime Ornament,Uncommon,20,c16dafff7a71a6898079dc3d54921068,Orthos Prime Handle,Uncommon,16.67,c534d3c6c7c29b9891620a6411234912,Braton Prime Stock,Uncommon,16.67,671d0eb2acbaf200ca929e62f4646465,Chroma Prime Blueprint,Uncommon,16.67,9dc482cf4a750deb803cf903e96b8b6a
Axi,A7,Intact,849b295df4865b2ac640a342970d3be4,Ash Prime Systems Blueprint,Rare,2,d5830295a361745f0199a824d1d29811,Fragor Prime Blueprint,Uncommon,11,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,11,2fdccc029e8588f7dae09825c51d74c3,Carrier Prime Systems,Uncommon,25.33,74a6140f2c1bb7ec7ca14c64e5e3eef5,Braton Prime Blueprint,Uncommon,25.33,772f974ca17419ee33e790a45efb0d12,Akstiletto Prime Receiver,Uncommon,25.33,59d267fe425d1dac72443f4ff41b6ab5
Axi,A7,Exceptional,849b295df4865b2ac640a342970d3be4,Ash Prime Systems Blueprint,Rare,4,d5830295a361745f0199a824d1d29811,Fragor Prime Blueprint,Uncommon,13,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,13,2fdccc029e8588f7dae09825c51d74c3,Carrier Prime Systems,Uncommon,23.33,74a6140f2c1bb7ec7ca14c64e5e3eef5,Braton Prime Blueprint,Uncommon,23.33,772f974ca17419ee33e790a45efb0d12,Akstiletto Prime Receiver,Uncommon,23.33,013864e3aa171868179aa28ccaa9c11a
Axi,A7,Flawless,849b295df4865b2ac640a342970d3be4,Ash Prime Systems Blueprint,Rare,6,d5830295a361745f0199a824d1d29811,Fragor Prime Blueprint,Uncommon,17,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,17,2fdccc029e8588f7dae09825c51d74c3,Carrier Prime Systems,Uncommon,20,74a6140f2c1bb7ec7ca14c64e5e3eef5,Braton Prime Blueprint,Uncommon,20,772f974ca17419ee33e790a45efb0d12,Akstiletto Prime Receiver,Uncommon,20,e3c5ad151d1cbc90e04d0c5213e8d602
Axi,A7,Radiant,849b295df4865b2ac640a342970d3be4,Ash Prime Systems Blueprint,Uncommon,10,d5830295a361745f0199a824d1d29811,Fragor Prime Blueprint,Uncommon,20,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,20,2fdccc029e8588f7dae09825c51d74c3,Carrier Prime Systems,Uncommon,16.67,74a6140f2c1bb7ec7ca14c64e5e3eef5,Braton Prime Blueprint,Uncommon,16.67,772f974ca17419ee33e790a45efb0d12,Akstiletto Prime Receiver,Uncommon,16.67,ff41c0bf8d4a3016900ddbcabed31e6f
Axi,A8,Intact,c5d02f6d5af57ba8970cc06dab587b3a,Aksomati Prime Link,Rare,2,5d47a8126ddf31c4cb5025a706480c43,Gram Prime Blueprint,Uncommon,11,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,11,23f6e069d3001e070232f9ede1cc4ff8,Pyrana Prime Barrel,Uncommon,25.33,c534d3c6c7c29b9891620a6411234912,Braton Prime Stock,Uncommon,25.33,ac7fe2b2d4955585681905290779544f,Equinox Prime Chassis Blueprint,Uncommon,25.33,7ed2f4a7692ae2bfebfa4e507e6454a5
Axi,A8,Exceptional,c5d02f6d5af57ba8970cc06dab587b3a,Aksomati Prime Link,Rare,4,5d47a8126ddf31c4cb5025a706480c43,Gram Prime Blueprint,Uncommon,13,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,13,23f6e069d3001e070232f9ede1cc4ff8,Pyrana Prime Barrel,Uncommon,23.33,c534d3c6c7c29b9891620a6411234912,Braton Prime Stock,Uncommon,23.33,ac7fe2b2d4955585681905290779544f,Equinox Prime Chassis Blueprint,Uncommon,23.33,a120d7364ed38536c3b7df23200d61d7
Axi,A8,Flawless,c5d02f6d5af57ba8970cc06dab587b3a,Aksomati Prime Link,Rare,6,5d47a8126ddf31c4cb5025a706480c43,Gram Prime Blueprint,Uncommon,17,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,17,23f6e069d3001e070232f9ede1cc4ff8,Pyrana Prime Barrel,Uncommon,20,c534d3c6c7c29b9891620a6411234912,Braton Prime Stock,Uncommon,20,ac7fe2b2d4955585681905290779544f,Equinox Prime Chassis Blueprint,Uncommon,20,65191540cd069d8643fd5cb22f5ce46d
Axi,A8,Radiant,c5d02f6d5af57ba8970cc06dab587b3a,Aksomati Prime Link,Uncommon,10,5d47a8126ddf31c4cb5025a706480c43,Gram Prime Blueprint,Uncommon,20,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,20,23f6e069d3001e070232f9ede1cc4ff8,Pyrana Prime Barrel,Uncommon,16.67,c534d3c6c7c29b9891620a6411234912,Braton Prime Stock,Uncommon,16.67,ac7fe2b2d4955585681905290779544f,Equinox Prime Chassis Blueprint,Uncommon,16.67,2edbad95f8d33c2d648367d048cf6c54
Axi,A9,Intact,21a4957d453af8523a0a26e84872b4dc,Atlas Prime Neuroptics Blueprint,Rare,2,8281d6c1c64a8b2da5fbae64a383a835,Ivara Prime Systems Blueprint,Uncommon,11,6df04cc456c68941793d2c817987114c,Akbronco Prime Link,Uncommon,11,2b7cff1b49e8ae5d7fb5fd77e602ad0f,Lex Prime Blueprint,Uncommon,25.33,ffafeb6e6e455aa7ca900694a10c212d,Rubico Prime Stock,Uncommon,25.33,ac36a02d9fb989b2ecbe3bb401176766,Gram Prime Blade,Uncommon,25.33,f004f2407e540fee2ac3ff843d41e436
Axi,A9,Exceptional,21a4957d453af8523a0a26e84872b4dc,Atlas Prime Neuroptics Blueprint,Rare,4,8281d6c1c64a8b2da5fbae64a383a835,Ivara Prime Systems Blueprint,Uncommon,13,6df04cc456c68941793d2c817987114c,Akbronco Prime Link,Uncommon,13,2b7cff1b49e8ae5d7fb5fd77e602ad0f,Lex Prime Blueprint,Uncommon,23.33,ffafeb6e6e455aa7ca900694a10c212d,Rubico Prime Stock,Uncommon,23.33,ac36a02d9fb989b2ecbe3bb401176766,Gram Prime Blade,Uncommon,23.33,dab314f1cbb3a75e7dc2f7cb73d7bd63
Axi,A9,Flawless,21a4957d453af8523a0a26e84872b4dc,Atlas Prime Neuroptics Blueprint,Rare,6,8281d6c1c64a8b2da5fbae64a383a835,Ivara Prime Systems Blueprint,Uncommon,17,6df04cc456c68941793d2c817987114c,Akbronco Prime Link,Uncommon,17,2b7cff1b49e8ae5d7fb5fd77e602ad0f,Lex Prime Blueprint,Uncommon,20,ffafeb6e6e455aa7ca900694a10c212d,Rubico Prime Stock,Uncommon,20,ac36a02d9fb989b2ecbe3bb401176766,Gram Prime Blade,Uncommon,20,61ba74ffaf2828e103d8654e68702f53
Axi,A9,Radiant,21a4957d453af8523a0a26e84872b4dc,Atlas Prime Neuroptics Blueprint,Uncommon,10,8281d6c1c64a8b2da5fbae64a383a835,Ivara Prime Systems Blueprint,Uncommon,20,6df04cc456c68941793d2c817987114c,Akbronco Prime Link,Uncommon,20,2b7cff1b49e8ae5d7fb5fd77e602ad0f,Lex Prime Blueprint,Uncommon,16.67,ffafeb6e6e455aa7ca900694a10c212d,Rubico Prime Stock,Uncommon,16.67,ac36a02d9fb989b2ecbe3bb401176766,Gram Prime Blade,Uncommon,16.67,2367957d8947d340a4e8f3cc0b6c37bb
Axi,B1,Intact,b5074b0f0ab49eb995a1b557e7945eba,Banshee Prime Systems Blueprint,Rare,2,51565e8f71c6a27b13fa23ca26f9e0b7,Cernos Prime Blueprint,Uncommon,11,9b66b98e4f7e7d56f54f8de70b8d4cb1,Kavasa Prime Buckle,Uncommon,11,6adf79856d675bbfee10c762ddd536c1,Euphona Prime Blueprint,Uncommon,25.33,1f769bcec51e548347cbf71d9f885479,Ash Prime Chassis Blueprint,Uncommon,25.33,371732a7c5612bde4c88027a2224814d,Fang Prime Blade,Uncommon,25.33,1b6c4120701b0c77a5930a5d66b3591b
Axi,B1,Exceptional,b5074b0f0ab49eb995a1b557e7945eba,Banshee Prime Systems Blueprint,Rare,4,51565e8f71c6a27b13fa23ca26f9e0b7,Cernos Prime Blueprint,Uncommon,13,9b66b98e4f7e7d56f54f8de70b8d4cb1,Kavasa Prime Buckle,Uncommon,13,6adf79856d675bbfee10c762ddd536c1,Euphona Prime Blueprint,Uncommon,23.33,1f769bcec51e548347cbf71d9f885479,Ash Prime Chassis Blueprint,Uncommon,23.33,371732a7c5612bde4c88027a2224814d,Fang Prime Blade,Uncommon,23.33,a305b13538b2d31711adcf11e8f62604
Axi,B1,Flawless,b5074b0f0ab49eb995a1b557e7945eba,Banshee Prime Systems Blueprint,Rare,6,51565e8f71c6a27b13fa23ca26f9e0b7,Cernos Prime Blueprint,Uncommon,17,9b66b98e4f7e7d56f54f8de70b8d4cb1,Kavasa Prime Buckle,Uncommon,17,6adf79856d675bbfee10c762ddd536c1,Euphona Prime Blueprint,Uncommon,20,1f769bcec51e548347cbf71d9f885479,Ash Prime Chassis Blueprint,Uncommon,20,371732a7c5612bde4c88027a2224814d,Fang Prime Blade,Uncommon,20,cc112cbb16ec8b879ee870240d50782c
Axi,B1,Radiant,b5074b0f0ab49eb995a1b557e7945eba,Banshee Prime Systems Blueprint,Uncommon,10,51565e8f71c6a27b13fa23ca26f9e0b7,Cernos Prime Blueprint,Uncommon,20,9b66b98e4f7e7d56f54f8de70b8d4cb1,Kavasa Prime Buckle,Uncommon,20,6adf79856d675bbfee10c762ddd536c1,Euphona Prime Blueprint,Uncommon,16.67,1f769bcec51e548347cbf71d9f885479,Ash Prime Chassis Blueprint,Uncommon,16.67,371732a7c5612bde4c88027a2224814d,Fang Prime Blade,Uncommon,16.67,b10a5e341fdc45b7b4d07cdc3f2b07f2
Axi,B2,Intact,b5074b0f0ab49eb995a1b557e7945eba,Banshee Prime Systems Blueprint,Rare,2,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,11,fac2551e31071237c99c585dbb387b2b,Orthos Prime Blueprint,Uncommon,11,be65d90227adf6db51fc87cf9192e557,Fragor Prime Head,Uncommon,25.33,736784c783678f0c5058f159cf8b8705,Sybaris Prime Blueprint,Uncommon,25.33,371732a7c5612bde4c88027a2224814d,Fang Prime Blade,Uncommon,25.33,1c461efa7dfebd45da880b6fecf0c3e8
Axi,B2,Exceptional,b5074b0f0ab49eb995a1b557e7945eba,Banshee Prime Systems Blueprint,Rare,4,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,13,fac2551e31071237c99c585dbb387b2b,Orthos Prime Blueprint,Uncommon,13,be65d90227adf6db51fc87cf9192e557,Fragor Prime Head,Uncommon,23.33,736784c783678f0c5058f159cf8b8705,Sybaris Prime Blueprint,Uncommon,23.33,371732a7c5612bde4c88027a2224814d,Fang Prime Blade,Uncommon,23.33,1ff371d717d2cc4c81d6c166e8761923
Axi,B2,Flawless,b5074b0f0ab49eb995a1b557e7945eba,Banshee Prime Systems Blueprint,Rare,6,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,17,fac2551e31071237c99c585dbb387b2b,Orthos Prime Blueprint,Uncommon,17,be65d90227adf6db51fc87cf9192e557,Fragor Prime Head,Uncommon,20,736784c783678f0c5058f159cf8b8705,Sybaris Prime Blueprint,Uncommon,20,371732a7c5612bde4c88027a2224814d,Fang Prime Blade,Uncommon,20,348e26af65ac0d406cc5fc4bbf869402
Axi,B2,Radiant,b5074b0f0ab49eb995a1b557e7945eba,Banshee Prime Systems Blueprint,Uncommon,10,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,20,fac2551e31071237c99c585dbb387b2b,Orthos Prime Blueprint,Uncommon,20,be65d90227adf6db51fc87cf9192e557,Fragor Prime Head,Uncommon,16.67,736784c783678f0c5058f159cf8b8705,Sybaris Prime Blueprint,Uncommon,16.67,371732a7c5612bde4c88027a2224814d,Fang Prime Blade,Uncommon,16.67,db42cf9552359c91413b88c1144097b2
Axi,B3,Intact,24439f7c0373fbf66a087a3c19222624,Baza Prime Stock,Rare,2,26254c4658892712c935887e3ea15245,Zhuge Prime Receiver,Uncommon,11,f1f5988cc9ed195aa8422b63ec722e45,Atlas Prime Chassis Blueprint,Uncommon,11,9d8e76b94105f92d4bfedb4bc15e14fc,Paris Prime Lower Limb,Uncommon,25.33,b30341301002db94cb566d13b3f2efb1,Stradavar Prime Stock,Uncommon,25.33,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,25.33,32c9b18da51868b8543667d0afd6882b
Axi,B3,Exceptional,24439f7c0373fbf66a087a3c19222624,Baza Prime Stock,Rare,4,26254c4658892712c935887e3ea15245,Zhuge Prime Receiver,Uncommon,13,f1f5988cc9ed195aa8422b63ec722e45,Atlas Prime Chassis Blueprint,Uncommon,13,9d8e76b94105f92d4bfedb4bc15e14fc,Paris Prime Lower Limb,Uncommon,23.33,b30341301002db94cb566d13b3f2efb1,Stradavar Prime Stock,Uncommon,23.33,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,23.33,5006a925f6d4780bb1695c55e9f9cfc8
Axi,B3,Flawless,24439f7c0373fbf66a087a3c19222624,Baza Prime Stock,Rare,6,26254c4658892712c935887e3ea15245,Zhuge Prime Receiver,Uncommon,17,f1f5988cc9ed195aa8422b63ec722e45,Atlas Prime Chassis Blueprint,Uncommon,17,9d8e76b94105f92d4bfedb4bc15e14fc,Paris Prime Lower Limb,Uncommon,20,b30341301002db94cb566d13b3f2efb1,Stradavar Prime Stock,Uncommon,20,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,20,90f8095d333b171fee1c4f67a042bc9d
Axi,B3,Radiant,24439f7c0373fbf66a087a3c19222624,Baza Prime Stock,Uncommon,10,26254c4658892712c935887e3ea15245,Zhuge Prime Receiver,Uncommon,20,f1f5988cc9ed195aa8422b63ec722e45,Atlas Prime Chassis Blueprint,Uncommon,20,9d8e76b94105f92d4bfedb4bc15e14fc,Paris Prime Lower Limb,Uncommon,16.67,b30341301002db94cb566d13b3f2efb1,Stradavar Prime Stock,Uncommon,16.67,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,16.67,1471f35e0913c675dab1266a5f96a787
Axi,B4,Intact,232cc9e7d8ce7495964f069582d3e7fa,Baza Prime Blueprint,Rare,2,5693ebd425aa46d291566f2c7a9a1b1c,Ivara Prime Blueprint,Uncommon,11,f8bdaaa6efa909202babdf224be55943,Karyst Prime Handle,Uncommon,11,9c3609c4af5b1b8ec3e802e140b1a803,Aksomati Prime Blueprint,Uncommon,25.33,060778aeaf438d5db7db8f38a35ced38,Akjagara Prime Blueprint,Uncommon,25.33,9d8e76b94105f92d4bfedb4bc15e14fc,Paris Prime Lower Limb,Uncommon,25.33,05d12c3e6055aa4e31dc26fd5b1f9617
Axi,B4,Exceptional,232cc9e7d8ce7495964f069582d3e7fa,Baza Prime Blueprint,Rare,4,5693ebd425aa46d291566f2c7a9a1b1c,Ivara Prime Blueprint,Uncommon,13,f8bdaaa6efa909202babdf224be55943,Karyst Prime Handle,Uncommon,13,9c3609c4af5b1b8ec3e802e140b1a803,Aksomati Prime Blueprint,Uncommon,23.33,060778aeaf438d5db7db8f38a35ced38,Akjagara Prime Blueprint,Uncommon,23.33,9d8e76b94105f92d4bfedb4bc15e14fc,Paris Prime Lower Limb,Uncommon,23.33,99d8695b4eebb9f8300ddb7beac0a4c9
